"location","date","total_cases","total_deaths","total_cases_per_million","total_deaths_per_million"
"United Kingdom","2020-02-21","10.0",,"0.147",
"United Kingdom","2020-02-20","10.0",,"0.147",
"United Kingdom","2020-02-19","10.0",,"0.147",
"United Kingdom","2020-02-18","10.0",,"0.147",
"United Kingdom","2020-02-17","10.0",,"0.147",
"United Kingdom","2020-02-16","10.0",,"0.147",
"United Kingdom","2020-02-15","10.0",,"0.147",
"United Kingdom","2020-02-14","10.0",,"0.147",
"United Kingdom","2020-02-13","10.0",,"0.147",
"United Kingdom","2020-02-12","9.0",,"0.133",
"United Kingdom","2020-02-11","9.0",,"0.133",
"United Kingdom","2020-02-10","8.0",,"0.118",
"United Kingdom","2020-02-09","4.0",,"0.059",
"United Kingdom","2020-02-08","4.0",,"0.059",
"United Kingdom","2020-02-07","4.0",,"0.059",
"United Kingdom","2020-02-06","3.0",,"0.044",
"United Kingdom","2020-02-05","3.0",,"0.044",
"United Kingdom","2020-02-04","2.0",,"0.029",
"United Kingdom","2020-02-03","2.0",,"0.029",
"United Kingdom","2020-02-02","2.0",,"0.029",
"United Kingdom","2020-02-01","2.0",,"0.029",
"United Kingdom","2020-01-31",,,,
"United Kingdom","2020-01-30",,,,
"United Kingdom","2020-01-29",,,,
"United Kingdom","2020-01-28",,,,
"United Kingdom","2020-01-27",,,,
"United Kingdom","2020-01-26",,,,
"United Kingdom","2020-01-25",,,,
"United Kingdom","2020-01-24",,,,
"United Kingdom","2020-01-23",,,,
"United Kingdom","2020-01-22",,,,
"United Kingdom","2020-01-21",,,,
"United Kingdom","2020-01-20",,,,
"United Kingdom","2020-01-19",,,,
"United Kingdom","2020-01-18",,,,
"United Kingdom","2020-01-17",,,,
"United Kingdom","2020-01-16",,,,
"United Kingdom","2020-01-15",,,,
"United Kingdom","2020-01-14",,,,
"United Kingdom","2020-01-13",,,,
"United Kingdom","2020-01-12",,,,
"United Kingdom","2020-01-11",,,,
"United Kingdom","2020-01-10",,,,
"United Kingdom","2020-01-09",,,,
"United Kingdom","2020-01-08",,,,
"United Kingdom","2020-01-07",,,,
"United Kingdom","2020-01-06",,,,
"United Kingdom","2020-01-05",,,,
"United Kingdom","2020-01-04",,,,
"United Kingdom","2020-01-03",,,,
"United Kingdom","2020-01-02",,,,
"United Kingdom","2020-01-01",,,,
"United Kingdom","2019-12-31",,,,
"United States","2020-11-05","9486486.0","233729.0","28659.849","706.124"
"United States","2020-11-04","9383979.0","232627.0","28350.163","702.795"
"United States","2020-11-03","9291245.0","231551.0","28070.002","699.544"
"United States","2020-11-02","9207362.0","230996.0","27816.581","697.868"
"United States","2020-11-01","9126361.0","230556.0","27571.867","696.538"
"United States","2020-10-31","9047427.0","229708.0","27333.398","693.976"
"United States","2020-10-30","8946154.0","228668.0","27027.439","690.834"
"United States","2020-10-29","8858024.0","227700.0","26761.188","687.91"
"United States","2020-10-28","8779653.0","226723.0","26524.419","684.958"
"United States","2020-10-27","8704524.0","225735.0","26297.445","681.973"
"United States","2020-10-26","8636165.0","225230.0","26090.924","680.448"
"United States","2020-10-25","8576725.0","224899.0","25911.349","679.448"
"United States","2020-10-24","8493669.0","223995.0","25660.426","676.717"
"United States","2020-10-23","8408340.0","223042.0","25402.637","673.838"
"United States","2020-10-22","8336282.0","222201.0","25184.941","671.297"
"United States","2020-10-21","8273304.0","221066.0","24994.676","667.868"
"United States","2020-10-20","8214755.0","220133.0","24817.792","665.049"
"United States","2020-10-19","8154595.0","219674.0","24636.042","663.662"
"United States","2020-10-18","8106752.0","219289.0","24491.502","662.499"
"United States","2020-10-17","8050141.0","218599.0","24320.473","660.415"
"United States","2020-10-16","7979885.0","217700.0","24108.221","657.699"
"United States","2020-10-15","7916100.0","216872.0","23915.519","655.197"
"United States","2020-10-14","7856714.0","215902.0","23736.106","652.267"
"United States","2020-10-13","7804197.0","215085.0","23577.446","649.798"
"United States","2020-10-12","7762544.0","214771.0","23451.607","648.85"
"United States","2020-10-11","7718947.0","214377.0","23319.895","647.659"
"United States","2020-10-10","7664676.0","213787.0","23155.936","645.877"
"United States","2020-10-09","7606594.0","212773.0","22980.463","642.814"
"United States","2020-10-08","7549794.0","211801.0","22808.863","639.877"
"United States","2020-10-07","7501612.0","210909.0","22663.299","637.182"
"United States","2020-10-06","7458550.0","210192.0","22533.203","635.016"
"United States","2020-10-05","7417845.0","209794.0","22410.229","633.814"
"United States","2020-10-04","7382944.0","209394.0","22304.788","632.605"
"United States","2020-10-03","7332285.0","208716.0","22151.741","630.557"
"United States","2020-10-02","7277814.0","207808.0","21987.178","627.814"
"United States","2020-10-01","7233043.0","206928.0","21851.919","625.155"
"United States","2020-09-30","7191061.0","205998.0","21725.086","622.345"
"United States","2020-09-29","7148044.0","205070.0","21595.126","619.542"
"United States","2020-09-28","7115046.0","204756.0","21495.435","618.593"
"United States","2020-09-27","7078798.0","204497.0","21385.926","617.811"
"United States","2020-09-26","7033430.0","203774.0","21248.863","615.626"
"United States","2020-09-25","6978417.0","202810.0","21082.662","612.714"
"United States","2020-09-24","6934204.0","201909.0","20949.089","609.992"
"United States","2020-09-23","6896274.0","200807.0","20834.498","606.663"
"United States","2020-09-22","6857967.0","199881.0","20718.768","603.865"
"United States","2020-09-21","6804814.0","199509.0","20558.186","602.741"
"United States","2020-09-20","6764962.0","199258.0","20437.788","601.983"
"United States","2020-09-19","6724667.0","198589.0","20316.052","599.962"
"United States","2020-09-18","6674458.0","197633.0","20164.364","597.074"
"United States","2020-09-17","6630891.0","196802.0","20032.743","594.563"
"United States","2020-09-16","6606293.0","195937.0","19958.43","591.95"
"United States","2020-09-15","6554820.0","194530.0","19802.923","587.699"
"United States","2020-09-14","6519979.0","194079.0","19697.664","586.337"
"United States","2020-09-13","6486108.0","193701.0","19595.336","585.195"
"United States","2020-09-12","6445288.0","193016.0","19472.013","583.125"
"United States","2020-09-11","6397227.0","191789.0","19326.815","579.418"
"United States","2020-09-10","6359720.0","190815.0","19213.502","576.476"
"United States","2020-09-09","6327793.0","189679.0","19117.047","573.044"
"United States","2020-09-08","6300671.0","189208.0","19035.108","571.621"
"United States","2020-09-07","6276421.0","188941.0","18961.845","570.814"
"United States","2020-09-06","6245866.0","188538.0","18869.535","569.597"
"United States","2020-09-05","6201726.0","187765.0","18736.182","567.261"
"United States","2020-09-04","6150655.0","186797.0","18581.891","564.337"
"United States","2020-09-03","6114406.0","185744.0","18472.378","561.156"
"United States","2020-09-02","6075652.0","184689.0","18355.297","557.968"
"United States","2020-09-01","6031013.0","183598.0","18220.437","554.672"
"United States","2020-08-31","5997163.0","183069.0","18118.172","553.074"
"United States","2020-08-30","5961582.0","182779.0","18010.678","552.198"
"United States","2020-08-29","5917439.0","181773.0","17877.316","549.159"
"United States","2020-08-28","5867785.0","180824.0","17727.305","546.292"
"United States","2020-08-27","5821876.0","179714.0","17588.609","542.938"
"United States","2020-08-26","5779028.0","178486.0","17459.159","539.228"
"United States","2020-08-25","5740909.0","177279.0","17343.997","535.582"
"United States","2020-08-24","5702611.0","176806.0","17228.294","534.153"
"United States","2020-08-23","5668105.0","176362.0","17124.047","532.811"
"United States","2020-08-22","5623727.0","175406.0","16989.976","529.923"
"United States","2020-08-21","5573847.0","174255.0","16839.282","526.446"
"United States","2020-08-20","5529842.0","173177.0","16706.338","523.189"
"United States","2020-08-19","5482416.0","171821.0","16563.058","519.093"
"United States","2020-08-18","5438325.0","170497.0","16429.854","515.093"
"United States","2020-08-17","5403269.0","170052.0","16323.945","513.748"
"United States","2020-08-16","5361165.0","169481.0","16196.744","512.023"
"United States","2020-08-15","5313080.0","168446.0","16051.473","508.896"
"United States","2020-08-14","5248242.0","167110.0","15855.589","504.86"
"United States","2020-08-13","5197148.0","166027.0","15701.228","501.588"
"United States","2020-08-12","5141207.0","164537.0","15532.223","497.087"
"United States","2020-08-11","5094394.0","163461.0","15390.795","493.836"
"United States","2020-08-10","5044864.0","162938.0","15241.159","492.256"
"United States","2020-08-09","4998017.0","162425.0","15099.628","490.706"
"United States","2020-08-08","4941796.0","161356.0","14929.778","487.476"
"United States","2020-08-07","4883646.0","160104.0","14754.1","483.694"
"United States","2020-08-06","4823891.0","158256.0","14573.572","478.111"
"United States","2020-08-05","4771087.0","156806.0","14414.045","473.73"
"United States","2020-08-04","4713562.0","155403.0","14240.255","469.492"
"United States","2020-08-03","4667955.0","154860.0","14102.47","467.851"
"United States","2020-08-02","4620444.0","154447.0","13958.934","466.604"
